airport_code,airport_name,latitude,longitude
IPT,Williamsport Regional,41.23833333,-76.93555556
IQ1,Al Taqaddum AB,33.33805556,43.59694444
IQ2,Al Asad AB,33.78555556,42.44111111
IQQ,Diego Aracena International,-20.53527778,-70.18138889
IQT,Coronel Francisco Secada Vignetta International,-3.78472222,-73.30888889
IRC,Circle City,65.82805556,-144.0761111
IRD,Ishurdi Airport,24.1525,89.04944444
IRG,Iron Range Airport,-12.78888889,143.3125
IRI,Iringa Airport,-7.66833333,35.75222222
IRJ,Capitan Vicente A Almonacid,-29.38333333,-66.78333333
IRK,Kirksville Regional,40.09333333,-92.545
IRO,Birao Airport,10.23694444,22.71611111
IRP,Isiro Airport,2.78194444,27.63083333
IRS,Sturgis Airport,41.8,-85.41666667
IRV,Roy E. Ray,30.45527778,-88.21111111
ISA,Mount Isa Airport,-20.66388889,139.4886111
ISB,Benazir Bhutto International,33.61666667,73.09861111
ISC,Scilly Isles Airport,49.91333333,-6.29166667
ISG,Ishigaki Airport,24.34444444,124.1869444
ISH,Ischia Airport,40.75,13.9
ISI,Isisford Airport,-24.25916667,144.4241667
ISJ,Isla Mujeres Airport,21.245,-86.74
ISL,Isabel Pass Airport,63.5,-145.0333333
ISM,Kissimmee Gateway,28.28972222,-81.43694444
ISN,Sloulin Field International,48.17805556,-103.6422222
ISO,Kinston Regional Jetport at Stallings Field,35.33138889,-77.60888889
ISP,Long Island MacArthur,40.79527778,-73.10027778
ISQ,Schoolcraft County,45.97444444,-86.17166667
ISR,Istres Le Tube,43.52277778,4.92388889
ISS,Wiscasset Airport,43.96138889,-69.7125
IST,Ataturk,40.98222222,28.81277778
ISW,Alexander Field South Wood County,44.36055556,-89.83805556
ITH,Ithaca Tompkins Regional,42.49138889,-76.45861111
ITM,Osaka International,34.78555556,135.4380556
ITN,Itabuna Airport,-14.81055556,-39.29055556
ITO,Hilo International,19.72027778,-155.0483333
ITQ,Itaqui Airport,-29.17194444,-56.53833333
IUE,Niue International,-19.07888889,-169.9258333
IUS,Inus Airport,-5.78333333,155.15
IVA,Ambanja/Ambalavelona,-13.64222222,48.45777778
IVC,Invercargill Airport,-46.41472222,168.3138889
IVG,Berane Airport,42.83916667,19.86222222
IVL,Ivalo Airport,68.60722222,27.40527778
IVR,Inverell Airport,-29.88833333,151.1441667
IWA,Ivanovo Airport,57,41
IWD,Gogebic-Iron County,46.5275,-90.13138889
IWJ,Iwami Airport,34.67638889,131.7902778
IWO,Iwoto Airport,24.78416667,141.3227778
IWS,West Houston,29.81805556,-95.6725
IXA,Agartala Airport,23.88722222,91.24083333
IXB,Baghdogra,26.68138889,88.32805556
IXC,Chandigarh Airport,30.67361111,76.78861111
IXD,Allahabad Airport,25.44,81.73388889
IXE,Mangalore Airport,12.95805556,74.88861111
IXG,Belgaum Airport,15.85916667,74.61833333
IXH,Kailashahar Airport,24.30805556,92.00722222
IXI,North Lakhimpur/Lilabari,27.29027778,94.08888889
IXJ,Jammu Airport,32.68916667,74.83805556
IXK,Keshod Airport,21.31694444,70.27027778
IXL,Leh Airport,34.13583333,77.54555556
IXM,Madurai Airport,9.83444444,78.09111111
IXQ,Kamalpur Airport,24.13527778,91.81083333
IXR,Ranchi Airport,23.31472222,85.32166667
IXS,Silchar Airport,24.91333333,92.97944444
IXU,Aurangabad Airport,19.86305556,75.39555556
IXW,Jamshedpur Airport,22.81361111,86.16833333
IXY,Kandla Airport,23.1125,70.10027778
IXZ,Port Blair Airport,11.64111111,92.72972222
IYK,Inyokern Airport,35.65861111,-117.8294444
IZM,Izmir Metropolitan Area,38.28611111,27.15916667
IZO,Izumo Airport,35.41361111,132.89
IZT,Ixtepec Airport,16.44916667,-95.09361111
JAB,Jabiru Airport,-12.65833333,132.8930556
JAC,Jackson Hole,43.60722222,-110.7377778
JAF,Kankesanturai,9.79222222,80.07
JAG,Shahbaz AB,28.28416667,68.45055556
JAI,Jaipur Airport,26.82416667,75.81222222
JAJ,Perimeter Mall Helipad,33.765,-84.41777778
JAK,Jacmel Airport,18.24111111,-72.51861111
JAL,El Lencero,19.47222222,-96.78194444
JAN,Jackson Medgar Wiley Evers International,32.31111111,-90.07583333
JAO,Beaver Ruin,33.93333333,-84.15
JAV,Ilulissat,69.24333333,-51.05722222
JAX,Jacksonville International,30.49416667,-81.68777778
JBC,Boston City Heliport,42.33333333,-71.25
JBK,Berkeley Municipal Heliport,37.86666667,-122.3
JBP,Commerce Business Park Heliport,33.98666667,-118.1605556
JBR,Jonesboro Municipal,35.83166667,-90.64638889
JCA,Croisette Heliport,43.55,7.01666667
JCC,China Basin Heliport,37.8,-122.4666667
JCE,Oakland Convention Center Heliport,37.80555556,-122.275
JCH,Christianshab Airport,68.83333333,-51
JCI,New Century Aircenter,38.83083333,-94.89027778
JCK,Julia Creek Airport,-20.66833333,141.7225
JDA,Grant County Regional/Ogilvie Field,44.40277778,-118.9677778
JDB,Downtown Heliport,32.76666667,-97.31666667
JDF,Juiz,-21.75,-43.33333333
JDG,Edgewater Inn Helipad Sea Wash,47.60083333,-122.3347222
JDH,Jodhpur Airport,26.25138889,73.04805556
JDM,Miami Downtown Heliport,25.76666667,-80.18333333
JDO,Regional de Cariri,-7.2,-39.31666667
JDT,Minneapolis Heliport,44.98277778,-93.26833333
JDX,Houston Central Business District Heliport,29.76666667,-95.33333333
JED,King Abdulaziz International,21.68111111,39.15555556
JEE,Jeremie Airport,18.66333333,-74.17055556
JEF,Jefferson City Memorial,38.59111111,-92.15611111
JER,Jersey Airport,49.20805556,-2.19555556
JFB,Seattle 1st National.Bank Helipad,47.60694444,-122.3325
JFK,John F. Kennedy International,40.63972222,-73.77888889
JFN,Northeast Ohio Regional,41.77805556,-80.69555556
JFR,Frederikshaab,62.00027778,-49.70027778
JGA,Jamnagar Airport,22.46555556,70.0125
JGC,Grand Canyon Heliport,35.96666667,-112.1333333
JGG,Williamsburg-Jamestown,37.23916667,-76.71611111
JGL,Galleria,33.58333333,-84.46666667
JGP,Greenway Plaza Heliport,29.73416667,-95.43416667
JGQ,Transco Tower Galleria Heliport,29.73666667,-95.45916667
JHB,Senai International,1.63916667,103.67
JHC,Island Heliport,40.74444444,-73.60833333
JHE,Helsingborg Heliport,56.05,12.7
JHM,Kapalua Airport,20.96305556,-156.6730556
JHS,Sisimiut Airport,66.95138889,-53.72944444
JHW,Chautauqua County/Jamestown,42.15333333,-79.25805556
JHY,Cambridge Airport,42.28333333,-71.13333333
JIB,Djibouti Ambouli,11.54722222,43.15944444
JID,Civic Financial Center Heliport,34.02444444,-117.9591667
JIK,Ikaria,37.68277778,26.34694444
JIL,Jilin Airport,43.86666667,126.65
JIM,Aba Segud Negus Wolde Giorg,7.65444444,36.82111111
JIN,Jinja Airport,0.45361111,33.1925
JJI,Juanjui Airport,-7.16916667,-76.72861111
JKG,Jonkoping Airport,57.7575,14.06861111
JKH,Chios Airport,38.34305556,26.14055556
JKL,Kalymnos Airport,36.96333333,26.94055556
JKR,Janakpur Airport,26.71083333,85.92444444
JKT,Jakarta Metropolitan Area,-6.15305556,106.8488889
JKV,Cherokee County,31.86944444,-95.2175
JLA,Quartz Creek,60.48416667,-149.7227778
JLN,Joplin Regional,37.15194444,-94.49833333
JLR,Jabalpur Airport,23.17777778,80.05194444
JMA,Astrodome,29.68333333,-95.4
JMB,Jamba Airport,-14.69833333,16.06694444
JMC,Marin County Heliport,37.87861111,-122.5097222
JMK,Mikonos,37.435,25.34805556
JMM,Harbour Heliport,55.61666667,13
JMN,Downtown Heliport,44.16388889,-94.00416667
JMS,Jamestown Regional,46.92972222,-98.67805556
JNB,Oliver Reginald Tambo International,-26.13861111,28.24638889
JNN,Nanortalik Airport,60.15,-45.21666667
JNP,Newport Beach Airport,33.61388889,-117.8897222
JNU,Juneau International,58.35472222,-134.5747222
JO1,Prince Hasan,32.16083333,37.14944444
JO2,Al Shaheed Mwaffaq Salti Air Base,31.82555556,36.78194444
JO3,Azraq Highway Strip,32.03,36.40611111
JOC,Centerport Heliport,33.66666667,-117.8666667
JOE,Joensuu Airport,62.66277778,29.6075
JOG,Adisutjipto,-7.78805556,110.4316667
JOH,Port St Johns Airport,-31.60583333,29.51972222
JOI,Joinville Airport,-26.2,-48.8
JOL,Jolo Airport,6.05388889,121.0130556
JOM,Njombe Airport,-9.35694444,34.77388889
JON,Johnston Atoll,16.73055556,-169.5352778
JOR,Orange County Heliport,33.84805556,-117.85
JOS,Yakubu Gowon,9.63972222,8.86916667
JP2,Futenma MCAS,26.27416667,127.7563889
JPA,Presidente Castro Pinto International,-7.14833333,-34.95055556
JPB,Pan Am Building Heliport,40.75333333,-73.975
JPR,Ji Parana Airport,-10.87083333,-61.84638889
JPT,Park Ten Helipad,29.50861111,-95.05027778
JQF,Concord Regional,35.38777778,-80.70916667
JRA,West 30th Street Heliport,40.75444444,-74.0075
JRB,Downtown Manhattan/Wall Street Heliport,40.70111111,-74.00916667
JRC,Appache Heliport,44.00138889,-92.48055556
JRE,East 60th Street Heliport,40.8,-73.96666667
JRF,Kalaeloa,21.30722222,-158.0702778
JRH,Jorhat Airport,26.73083333,94.17583333
JRO,Kilimanjaro International,-3.42944444,37.07444444
JRS,Jerusalem Airport,31.86638889,35.2175
JRV,Jose Aponte de la Torre,18.24527778,-65.64333333
JSE,Juneau Seaplane Base,58.30166667,-134.4244444
JSI,Alexandros Papadiamantis,39.17722222,23.50361111
JSK,Crossroads Heliport,45.55,-94.2
JSO,Sodertalje Heliport,59.2,17.61666667
JSR,Jessore Airport,23.18388889,89.16083333
JST,John Murtha Johnstown-Cambria County,40.31555556,-78.83472222
JSY,Dimitrios Vikelas,37.42305556,24.95
JTR,Santorini Airport,36.39916667,25.47916667
JUB,Juba Airport,4.87194444,31.60111111
JUJ,Jujuy Airport,-24.39277778,-65.09777778
JUL,Juliaca Airport,-15.46694444,-70.15777778
JUM,Jumla Airport,29.275,82.19444444
JUV,Upernavik Airport,72.79027778,-56.13055556
JVL,Southern Wisconsin Regional,42.62027778,-89.04166667
JWH,Westchase Heliport,29.73638889,-95.5475
TN8,John C Tune,36.1825,-86.88666667
JXN,Jackson County-Reynolds Field,42.26055556,-84.46055556
JYP,Olympic Hotel Helipad Sea Wash,47.60416667,-122.3333333
JYV,Jyvaskyla Airport,62.39944444,25.67833333
JZA,James H Easom Field,32.31111111,-89.135
JZB,Orange Municipal,42.57,-72.28861111
JZC,Stanley Municipal,48.30083333,-102.4063889
JZD,Ganda Airport,-13.1,14.75
JZE,Trading Bay Production,60.81555556,-151.7988889
JZG,Chamberlain Municipal,43.76611111,-99.32111111
JZH,Jui Zhai Huang Long,32.83694444,103.6819444
JZI,Portland Municipal,36.59277778,-86.47694444
JZJ,Sky Harbor,46.72194444,-92.04333333
JZK,Cloquet Carlton County,46.70111111,-92.50361111
JZL,San Clemente Island Nalf,33.02277778,-118.5886111
JZM,Hog River Airport,66.17611111,-155.6847222
JZN,Quincy Municipal,47.21166667,-119.8397222
JZO,American Falls Airport,42.79722222,-112.8252778
JZP,Prospect State,42.7425,-122.4888889
JZQ,Brooksville Tampa Bay Regional,28.47361111,-82.45555556
JZR,Laurel Municipal,45.70444444,-108.7594444
JZT,Arlington Municipal,32.66388889,-97.09416667
JZU,William H. Morse State,42.89111111,-73.24611111
JZV,North Little Rock Municipal,34.83305556,-92.25416667
JZW,Middleton Field,31.415,-87.04333333
JZX,Angwin-Parrett Field,38.58,-122.4355556
JZY,Idaho County,45.9425,-116.1233333
JZZ,Taszar Airport,46.39305556,17.9175
K01,Russellville-Logan County,36.8,-86.81027778
KAA,Kasama Airport,-10.21777778,31.12972222
KAB,Kariba International,-16.51972222,28.885
KAC,Kamishly,37.02055556,41.19138889
KAD,Kaduna Airport,10.69583333,7.32027778
KAE,Kake Seaplane Base,56.97333333,-133.9438889
KAG,Kangung,37.75361111,128.9438889
KAI,Kaieteur Airport,5.17611111,-59.48777778
KAJ,Kajaani Airport,64.28555556,27.6925
KAL,Kaltag Airport,64.31888889,-158.7413889
KAN,Kano Mallam Aminu Kano,12.0475,8.52472222
KAO,Kuusamo Airport,65.9875,29.23944444
KAR,Kamarang Airport,5.86527778,-60.61416667
KAT,Kaitaia Airport,-35.06944444,173.2858333
KAW,Kawthaung Airport,10.04944444,98.53805556
KBC,Birch Creek Airport,66.27444444,-145.8180556
KBE,Bell Island Hot Springs Seaplane Base,55.92944444,-131.57
KBG,Pakuba,2.32638889,31.4975
KBK,Klag Bay Airport,57.64472222,-136.0930556
KBL,Hamid Karzai International,34.56583333,69.21222222
KBO,Kabalo Airport,-6.08472222,26.91722222
KBP,Boryspil International,50.33944444,30.89277778
KBR,Sultan Ismail Petra,6.16638889,102.2955556
KBS,Bo Airport,7.94444444,-11.76111111
KBV,Krabi Airport,8.09583333,98.98888889
KBW,Chignik Bay,56.28805556,-158.3833333
KCA,Kuche,41.71805556,82.98694444
KCC,Coffman Cove Seaplane Base,56.03333333,-132.9166667
KCE,Collinsville Airport,-20.59611111,147.86
KCG,Chignik Bay Airport,56.31138889,-158.3730556
KCH,Kuching International,1.48472222,110.3469444
KCK,Fairfax Municipal,39.15,-94.6
KCL,Chignik Lagoon Airport,56.31111111,-158.5341667
KCN,Chernofski Harbor,53.4,-167.55
KCQ,Chignik Lake,56.25555556,-158.7777778
KCR,Colorado Creek Airport,63.57111111,-156.0052778
KCZ,Kochi Airport,33.54611111,133.6694444
KDH,Kandahar Airport,31.50583333,65.84777778
KDJ,N Djole Airport,-0.15,10.76666667
KDK,Kodiak Municipal,57.80583333,-152.3738889
KDT,Kamphang Saen Airport,14.10194444,99.91722222
KEB,Nanwalek Airport,59.35222222,-151.9252778
KED,Kaedi Airport,16.15944444,-13.5075
KEF,Keflavik International,63.985,-22.60555556
KEH,Kenmore Air Harbor,47.75472222,-122.2591667
KEK,Ekwok Airport,59.35694444,-157.4711111
KEL,Kiel/Holtenau,54.37944444,10.14416667
KEM,Kemi Tornio,65.78194444,24.5825
KEN,Kenema Airport,7.89666667,-11.17361111
KEO,Odienne IV Coast,9.49,-7.57083333
KEP,Nepalgunj,28.10361111,81.66694444
KER,Kerman Airport,30.27333333,56.95138889
OCA,Ocean Reef Club,25.32527778,-80.27472222
KFA,Kiffa Airport,16.59,-11.40611111
KFP,False Pass Airport,54.84777778,-163.4072222
KGA,Kananga Airport,-5.9,22.46916667
KGC,Kingscote Airport,-35.71388889,137.5213889
KGD,Khrabrovo,54.89027778,20.5925
KGF,Karaganda Airport,49.67194444,73.33555556
KGG,Kedougou Airport,12.5725,-12.22027778
KGI,Kalgoorlie Airport,-30.76666667,121.4666667
KGJ,Karonga Airport,-9.95333333,33.89305556
KGK,Koliganek Airport,59.72666667,-157.2594444
KGL,Kigali International,-1.96861111,30.13944444
KGS,Kos Airport,36.79472222,27.09111111
KGU,Keningau Airport,5.35666667,116.1655556
KGX,Grayling Airport,62.89222222,-160.0663889
KGZ,Glacier Creek Airport,61.455,-142.3808333
KHE,Kherson Airport,46.67527778,32.62777778
KHH,Kaohsiung International,22.57694444,120.3502778
KHI,Jinnah International,24.90861111,67.16277778
KHK,Khark Island,29.26083333,50.32194444
KHM,Kanti,25.98861111,95.67472222
KHN,Changbei International,28.86472222,115.9025
KHV,Khabarovsk Airport,48.52805556,135.1883333
KIB,Ivanof Bay Seaplane Base,55.9,-159.4833333
KID,Kristianstad Airport,55.92166667,14.08555556
KIE,Kieta,-6.30611111,155.7280556
KIH,Kish Island Airport,26.52666667,53.98083333
KIJ,Niigata Airport,37.95583333,139.1208333
KIK,Kirkuk Airport,35.46944444,44.34916667
KIM,Kimberley Airport,-28.80277778,24.76527778
KIN,Norman Manley International,17.93555556,-76.7875
KIR,Kerry,52.18083333,-9.52388889
KIS,Kisumu Airport,-0.08861111,34.72388889
KIT,Alexandros Aristotelous Onassis,36.27416667,23.01694444
KIV,Chisinau International,46.92777778,28.93083333
KIW,Kitwe/Nkana,-12.83944444,28.23055556
KIX,Kansai International,34.43361111,135.2336111
KIY,Kilwa Masoko,-8.91027778,39.50833333
KJA,Yemelyanovo,56.17305556,92.49333333
KJK,Wevelgem,50.81861111,3.20916667
KK1,Ching Chuan Kang AB,24.265,120.6208333
KKA,Koyuk Alfred Adams,64.93944444,-161.1541667
KKB,Kitoi Bay Airport,58.19166667,-152.35
KKC,Khon Kaen Airport,16.46666667,102.7836111
KKE,Kerikeri Airport,-35.2575,173.9122222
KKH,Kongiganak Airport,59.96166667,-162.8805556
KKI,Akiachak Airport,60.91388889,-161.4933333
KKJ,Kitakyushu Airport,33.84555556,131.035
KKK,Kalakaket Creek AS,64.42444444,-156.8433333
KKL,Karluk Lake Seaplane Base,57.36777778,-154.0252778
KKN,Hoybuktmoen,69.72555556,29.8925
KKO,Kaikohe Airport,-35.45166667,173.8158333
KKU,Ekuk Airport,58.81111111,-158.5588889
KKW,Kikwit Airport,-5.03583333,18.78583333
KLB,Kalabo Airport,-14.99888889,22.64833333
KLG,Kalskag Airport,61.53583333,-160.3455556
KLL,Levelock Airport,59.12694444,-156.86
KLN,Larsen Bay Airport,57.535,-153.9766667
KLO,Kalibo International,11.68027778,122.3763889
KLP,Kelp Bay Airport,57.55,-134.8666667
KLR,Kalmar Airport,56.68555556,16.2875
KLS,Southwest Washington Regional,46.11805556,-122.8983333
KLU,Klagenfurt Worthersee International,46.6425,14.33777778
KLV,Karlovy Vary Airport,50.20305556,12.91527778
KLW,Klawock Airport,55.57916667,-133.0761111
KLX,Kalamata Airport,37.06833333,22.02527778
KMA,Kerema Airport,-7.96361111,145.7713889
KMC,King Khalid Military City Airport,27.90083333,45.52805556
KMF,Kamina Airport,-7.65027778,145.9586111
KMG,Wujiaba,24.9925,102.7436111
KMI,Miyazaki Airport,31.87722222,131.4483333
KMJ,Kumamoto Airport,32.83722222,130.855
KMN,Kamina Base,-8.64194444,25.25277778
KMO,Manokatak Seaplane Base,58.98166667,-159.0566667
KMP,Keetmanshoop Airport,-26.53972222,18.11138889
KMQ,Komatsu Airport,36.39388889,136.4075
KMS,Kumasi Airport,6.71444444,-1.59083333
KMU,Kisimayu Airport,-0.37722222,42.45916667
KMX,Khamis Mushait Airport,18.29722222,42.80361111
KMY,Moser Bay Airport,57.02638889,-154.1436111
KMZ,Kaoma Airport,-14.79722222,24.80888889
KNB,Kanab Municipal,37.01111111,-112.5311111
KND,Kindu Airport,-2.91916667,25.91527778
KNK,Kokhanok Airport,59.43333333,-154.8025
KNN,Kankan Airport,10.39388889,-9.30388889
KNP,Capanda Dam,-9.77083333,15.45611111
KNS,King Island Airport,-39.8775,143.8783333
KNT,Kennett Memorial,36.22583333,-90.03666667
KNU,Kanpur/Chakeri,26.40444444,80.41416667
KNW,New Stuyahok Airport,59.45166667,-157.3730556
KNX,Kununurra Airport,-15.77805556,128.7075
KNZ,Kenieba Airport,12.83944444,-11.25333333
KOA,Kona International Airport at Keahole,19.73888889,-156.0455556
KOE,El Tari,-10.17166667,123.6711111
KOH,Koolatah Airport,-15.96666667,142.4166667
KOI,Kirkwall Airport,58.95805556,-2.90055556
KOJ,Kagoshima Airport,31.80333333,130.7194444
KOK,Kokkola Pietarsaari,63.72111111,23.14305556
KON,Kontum Airport,14.35416667,108.0213889
KOP,Nakhon Phanom Airport,17.38388889,104.6430556
KOR,Kokoro Airport,-7.81666667,146.55
KOS,Kompongsom Airport,10.6,103.6833333
KOT,Kotlik Airport,63.03055556,-163.5327778
KOW,Ganzhou Airport,25.9,114.9166667
KOY,Olga Bay Seaplane Base,57.16222222,-154.2275
KOZ,Ouzinkie Airport,57.94222222,-152.465
KPB,Point Baker Airport,56.35,-133.6166667
KPC,Port Clarence CGS,65.25333333,-166.8575
KPH,Pauloff Harbor Airport,54.45,-162.6833333
KPI,Kapit Airport,2.01055556,112.9313889
KPK,Parks Seaplane Base,57.43361111,-153.9
KPM,Napamute Airport,61.53138889,-158.6408333
KPN,Kipnuk Airport,59.93166667,-164.0283333
KPO,Pohang Airport,35.98805556,129.4202778
KPP,Kalpower,-14.88944444,144.2205556
KPR,Port Williams Airport,58.43333333,-152.5833333
KPS,Kempsey Airport,-31.07444444,152.7697222
KPV,Perryville Airport,55.90666667,-159.1608333
KPY,Port Bailey Airport,57.93333333,-153.0333333
KQA,Akutan Airport,54.13333333,-165.7833333
KRB,Karumba Airport,-17.45583333,140.8302778
KRF,Kramfors Solleftea,63.04861111,17.76638889
KRK,John Paul II - Balice,50.07777778,19.78555556
KRM,Kasitsna,59.46972222,-151.5711111
KRN,Kiruna Airport,67.82194444,20.33666667
KRP,Karup Airport,56.2975,9.12472222
KRR,Pashkovskiy,45.03472222,39.17027778
KRS,Kjevik,58.20416667,8.08527778
KRT,Khartoum Airport,15.58944444,32.55305556
KS2,Coffey County,38.3025,-95.725
KSA,Kosrae Airport,5.35694444,162.9583333
KSC,Kosice International,48.66305556,21.24111111
KSD,Karlstad Airport,59.44472222,13.33722222
KSE,Kasese Airport,0.18333333,30.10138889
KSF,Kassel Calden,51.42083333,9.39222222
KSH,Shahid Ashrafi Esfahani,34.34555556,47.15916667
KSI,Kissidougou Airport,9.16138889,-10.12472222
KSQ,Karshi South,38.80222222,65.77305556
KSL,Kassala Airport,15.38583333,36.32805556
KSM,St. Mary's Airport,62.06083333,-163.3019444
KSO,Kastoria Airport,40.45083333,21.27333333
KSP,Kosipe Airport,-8.46305556,147.2175
KSQ,Karshi Khanabad,38.83361111,65.92138889
KSR,Federal No.1,56.24444444,-160.3863889
KSU,Kvernberget,63.11166667,7.82444444
KTA,Karratha Airport,-20.71222222,116.7733333
KTB,Thorne Bay Seaplane Base,55.68833333,-132.535
KTL,Kitale Airport,0.97194444,34.95861111
KTM,Tribhuvan International,27.69722222,85.35805556
KTN,Ketchikan International,55.35416667,-131.7111111
KTP,Tinson Pen,17.98861111,-76.82388889
KTR,Katherine Airport,-14.4575,132.2713889
KTS,Brevig Mission Airport,65.33138889,-166.4658333
KTT,Kittila Airport,67.70111111,24.84694444
KTW,Pyrzowice,50.47416667,19.07444444
KUA,Kuantan Airport,3.77527778,103.2091667
KUD,Kudat Airport,6.92361111,116.8375
KUF,Kurumoch,53.505,50.16388889
KUH,Kushiro Airport,43.04083333,144.1930556
KUI,Kawau Island Airport,-36.46666667,174.8333333
KUK,Kasigluk Airport,60.87333333,-162.5244444
KUL,Kuala Lumpur International,2.74333333,101.6980556
KUM,Yakushima Airport,30.38555556,130.6591667
